master_id,hubspot_id,account_id,vitally_id,confidence_tier,company_name,domain,segment,industry,plan,state,csm_owner,signup_date,mrr_mxn,mrr_source,mrr_confidence,mrr_original,currency_original,churn_date,churn_status,reference_month
5f6fe04e3c0d,HS-100530,ACC-2529,cus_100529,T1,"Despacho Montalvo, Garza y Salazar",despacho738.com.mx,Mid-Market,Retail,Pro,Nuevo León,Jorge Ibarra,2022-03-27,10577.00,crm,high,10577.00,MXN,,active,2024-08
5ff51d984ff6,HS-100541,ACC-2540,cus_100540,T1,Arevalo-Orta,arevaloorta316.com.mx,Enterprise,Retail,Premium,Querétaro,Fernanda Solís,2022-02-23,58863.00,crm,high,58863.00,MXN,,active,2024-08
6010a6c2645a,HS-100378,ACC-2377,cus_100377,T1,Proyectos Quezada-Fernández,proyectos500.com.mx,SMB,Automotriz,Basico,CDMX,Ana Ruiz,2022-02-08,2128.00,crm,high,2128.00,MXN,,active,2024-08
605a3500df16,HS-100303,ACC-2302,cus_100302,T1,Corporacin Aragón-Rivas,corporacin572.com.mx,SMB,Salud,Basico,Chihuahua,Jorge Ibarra,2023-04-02,4995.00,crm,high,4995.00,MXN,,active,2024-08
61797f4fd29d,HS-100457,ACC-2456,cus_100456,T1,Tórrez-Polanco,tórrezpolanc672.com.mx,SMB,Educación,Basico,Sonora,Luis Peña,2023-01-04,2747.00,crm,high,2747.00,MXN,2023-04-13,churned,2023-04
618a87bd9809,HS-100636,ACC-2635,cus_100635,T1,Aparicio y Asociados,aparicio142.com.mx,SMB,Tecnología,Basico,Guanajuato,Carla Nuñez,2022-08-06,5381.00,crm,high,5381.00,MXN,,active,2024-08
61c8003722fd,HS-100053,ACC-2052,cus_100052,T1,"Sevilla, Prado y Gálvez",sevilla4.com.mx,Enterprise,Manufactura,Premium,Yucatán,Luis Peña,2022-07-21,69753.00,crm,high,69753.00,MXN,,active,2024-08
621d856f0a4b,HS-100045,ACC-2044,cus_100044,T2,"Industrias Soto, Luna y Llamas",industrias734.com.mx,SMB,Automotriz,Basico,Querétaro,Fernanda Solís,2022-05-18,4573.00,crm,high,4573.00,MXN,,active,2024-08
62e862d0ba6b,HS-100526,ACC-2525,cus_100525,T1,"Arellano, Abrego y Carrero",arellano872.com.mx,SMB,Educación,Basico,Sonora,Diego Ortega,2023-09-05,8314.00,crm,high,8314.00,MXN,2024-01-24,churned,2024-01
62f2df8d7d2e,HS-100180,ACC-2179,cus_100179,T1,"Nazario, Almaraz y Sandoval",nazario283.com.mx,SMB,Educación,Basico,Puebla,Ana Ruiz,2024-03-21,3554.00,crm,high,3554.00,MXN,,active,2024-08
63a717661ec6,HS-100102,ACC-2101,cus_100101,T1,"Venegas, Cantú y Munguía",venegas277.com.mx,Mid-Market,Automotriz,Pro,Sonora,Jorge Ibarra,2023-02-14,26634.00,crm,high,26634.00,MXN,,active,2024-08
644cd69de81c,HS-100266,ACC-2265,cus_100265,T1,Garica-Díaz,garicadíaz618.com.mx,Mid-Market,Alimentos,Pro,Yucatán,Marta Díaz,2024-06-09,22962.00,crm,high,22962.00,MXN,,active,2024-08
64dcc8776b32,HS-100279,ACC-2278,cus_100278,T1,Grupo Arevalo-Loera,grupo378.com.mx,Mid-Market,Hospitalidad,Pro,Jalisco,Ana Ruiz,2022-07-29,27076.00,crm,high,27076.00,MXN,,active,2024-08
651fe741fa3d,HS-100196,ACC-2195,cus_100195,T1,Durán S.C.,durán99.com.mx,SMB,Educación,Basico,Chihuahua,Carla Nuñez,2022-03-20,8099.00,crm,high,8099.00,MXN,2022-07-19,churned,2022-07
652a84cfe5c1,HS-100631,ACC-2630,cus_100630,T1,Grupo Cordero-Gaitán,grupo791.com.mx,Mid-Market,Retail,Pro,Nuevo León,Carla Nuñez,2024-01-15,23987.00,crm,high,23987.00,MXN,,active,2024-08
659b8fb24c41,HS-100141,ACC-2140,cus_100140,T1,Laboratorios Salas y Carrera,laboratorios855.com.mx,Enterprise,Educación,Premium,Estado de México,Luis Peña,2022-10-12,43973.00,imputed_from_deal,medium,,MXN,,active,2024-08
664b9e778e26,HS-100377,ACC-2376,cus_100376,T1,"Corporacin Fierro, Cardenas y Galván",corporacin467.com.mx,Mid-Market,Servicios Financieros,Pro,Yucatán,Carla Nuñez,2023-01-02,10980.00,crm,high,10980.00,MXN,,active,2024-08
6709cae3efd1,HS-100570,ACC-2569,cus_100569,T2,"Grupo Portillo, del Río y Valdivia",grupo259.com.mx,SMB,Construcción,Basico,Querétaro,Fernanda Solís,2024-01-14,6983.00,crm,high,6983.00,MXN,,active,2024-08
67298e35c7b4,HS-100481,ACC-2480,cus_100480,T1,Ozuna y Castillo y Asociados,ozuna691.com.mx,Mid-Market,Hospitalidad,Pro,CDMX,Ana Ruiz,2023-03-12,12779.00,crm,high,12779.00,MXN,,active,2024-08
67934042a230,HS-100243,ACC-2242,cus_100242,T1,"Godoy, Santiago y Gollum",godoy292.com.mx,Enterprise,Retail,Premium,Nuevo León,Carla Nuñez,2022-02-06,45877.00,crm,high,45877.00,MXN,,active,2024-08
67da30b569af,HS-100418,ACC-2417,cus_100417,T1,Luna-Burgos S. R.L. de C.V.,lunaburgos303.com.mx,SMB,Retail,Basico,Nuevo León,Fernanda Solís,2022-10-13,5407.00,crm,high,5407.00,MXN,,active,2024-08
67e350db2ed9,HS-100391,ACC-2390,cus_100390,T1,Rocha-Posada,rochaposada448.com.mx,Enterprise,Retail,Premium,Sonora,Carla Nuñez,2022-12-20,50321.00,crm,high,50321.00,MXN,,active,2024-08
6853f3d6a4dc,HS-100259,ACC-2258,cus_100258,T1,Mata-Gálvez S. R.L. de C.V.,matagálvez734.com.mx,Mid-Market,Retail,Pro,Puebla,Ana Ruiz,2023-04-15,23997.00,crm,high,23997.00,MXN,,active,2024-08
68f66e743a15,HS-100223,ACC-2222,cus_100222,T1,Pulido-Olivárez,pulidoolivár463.com.mx,SMB,Alimentos,Basico,Jalisco,Ana Ruiz,2022-09-03,2308.00,crm,high,2308.00,MXN,,active,2024-08
691d1dc17baa,HS-100302,ACC-2301,cus_100301,T1,Alcaraz-Mayorga S.A.,alcarazmayor697.com.mx,SMB,Hospitalidad,Basico,Guanajuato,Jorge Ibarra,2022-01-05,7005.00,crm,high,7005.00,MXN,,active,2024-08
695d5be4f470,HS-100100,ACC-2099,cus_100099,T1,Industrias Baca y Camarillo,industrias519.com.mx,SMB,Retail,Basico,Yucatán,Diego Ortega,2022-12-01,7304.00,crm,high,7304.00,MXN,,active,2024-08
6978c5309efe,HS-100589,ACC-2588,cus_100588,T1,Cadena-Cantú y Asociados,cadenacantú39.com.mx,SMB,Manufactura,Basico,Guanajuato,Ana Ruiz,2023-11-09,6372.00,crm,high,6372.00,MXN,,active,2024-08
69901e51bc3c,HS-100420,ACC-2419,cus_100419,T1,Viera S.C.,viera100.com.mx,Mid-Market,Alimentos,Pro,Jalisco,Diego Ortega,2024-02-28,440762.50,crm,high,23825.00,USD,2024-05-03,churned,2024-05
699ff55001cc,HS-100097,ACC-2096,cus_100096,T1,"Casárez, Carvajal y Laboy",casárez930.com.mx,SMB,Automotriz,Basico,Sonora,Ana Ruiz,2022-12-24,5074.00,crm,high,5074.00,MXN,,active,2024-08
69a9c5b9b867,HS-100183,ACC-2182,cus_100182,T2,Laboratorios Briseño-Esparza,laboratorios793.com.mx,Enterprise,Salud,Premium,Nuevo León,Luis Peña,2024-03-10,46171.00,crm,high,46171.00,MXN,,active,2024-08
69e452cb7a98,HS-100474,ACC-2473,cus_100473,T1,"Barraza, Naranjo y Valdez",barraza716.com.mx,Enterprise,Logística,Premium,Jalisco,Jorge Ibarra,2023-02-02,31794.00,crm,high,31794.00,MXN,,active,2024-08
6b9938219d8f,HS-100608,ACC-2607,cus_100607,T1,Club Solorzano y Mireles,club873.com.mx,SMB,Manufactura,Basico,Sonora,Jorge Ibarra,2022-08-24,3133.00,imputed_from_deal,medium,,MXN,,active,2024-08
6bca486a099d,HS-100336,ACC-2335,cus_100335,T1,Laureano-Ocasio,laureanoocas684.com.mx,SMB,Manufactura,Basico,Querétaro,Carla Nuñez,2023-01-23,2968.00,crm,high,2968.00,MXN,2024-03-09,churned,2024-03
6c0b2c4e1901,HS-100632,ACC-2631,cus_100631,T1,Club Perea y Salcido,club5.com.mx,Enterprise,Alimentos,Premium,Sonora,Diego Ortega,2023-10-04,64256.00,crm,high,64256.00,MXN,,active,2024-08
6cf7fe3272fc,HS-100175,ACC-2174,cus_100174,T1,"Proyectos Miramontes, Santiago y Quesada",proyectos312.com.mx,Mid-Market,Manufactura,Pro,Nuevo León,Carla Nuñez,2023-08-13,12805.00,crm,high,12805.00,MXN,,active,2024-08
6cfc2bb220b5,HS-100031,ACC-2030,cus_100030,T1,Casas y Salinas y Asociados,casas958.com.mx,Mid-Market,Agroindustria,Pro,Estado de México,Jorge Ibarra,2022-11-01,27881.00,crm,high,27881.00,MXN,,active,2024-08
6d6157f05d37,HS-100046,ACC-2045,cus_100045,T1,"Figueroa, Villa y Rojo",figueroa324.com.mx,Mid-Market,Alimentos,Pro,Jalisco,Carla Nuñez,2023-03-10,11377.00,crm,high,11377.00,MXN,,active,2024-08
6d621ac6bce1,HS-100004,ACC-2003,cus_100003,T1,Club Medrano y Mercado,club226.com.mx,Mid-Market,Educación,Pro,Nuevo León,Diego Ortega,2024-05-13,18115.00,crm,high,18115.00,MXN,,active,2024-08
6d7170e9789b,HS-100024,ACC-2023,cus_100023,T1,"Narváez, Madera y Roldán",narváez60.com.mx,SMB,Construcción,Basico,Jalisco,Diego Ortega,2022-12-13,3973.00,crm,high,3973.00,MXN,2023-10-17,churned,2023-10
6dd0a835084b,HS-100214,ACC-2213,cus_100213,T2,"Cavazos, Zavala y Villareal",cavazos22.com.mx,SMB,Educación,Basico,Guanajuato,Jorge Ibarra,2024-04-20,4660.00,crm,high,4660.00,MXN,,active,2024-08
6de6d67a878e,HS-100098,ACC-2097,cus_100097,T1,Camacho-Perales,camachoperal851.com.mx,SMB,Agroindustria,Basico,Sonora,Marta Díaz,2022-03-04,7138.00,crm,high,7138.00,MXN,,active,2024-08
6e00c339a03e,HS-100332,ACC-2331,cus_100331,T1,Corporacin Quintanilla-Macías,corporacin877.com.mx,Mid-Market,Hospitalidad,Pro,Jalisco,Marta Díaz,2022-03-18,22287.00,crm,high,22287.00,MXN,,active,2024-08
6e9112a3a693,HS-100147,ACC-2146,cus_100146,T1,Polanco-Terán e Hijos,polancoterán45.com.mx,Mid-Market,Educación,Pro,Estado de México,Jorge Ibarra,2022-02-26,24498.00,crm,high,24498.00,MXN,,active,2024-08
6ea450b057ac,HS-100206,ACC-2205,cus_100205,T1,"Toro, Valentín y Villareal",toro84.com.mx,SMB,Automotriz,Basico,Yucatán,Carla Nuñez,2024-04-21,4229.00,crm,high,4229.00,MXN,,active,2024-08
6eabad2f9e44,HS-100373,ACC-2372,cus_100372,T1,Soria y Quiroz e Hijos,soria564.com.mx,SMB,Alimentos,Basico,Yucatán,Jorge Ibarra,2024-01-21,7362.00,crm,high,7362.00,MXN,,active,2024-08
6f8a65d8e369,HS-100244,ACC-2243,cus_100243,T1,Galindo S. R.L. de C.V.,galindo94.com.mx,SMB,Educación,Basico,Estado de México,Ana Ruiz,2022-07-12,3818.00,crm,high,3818.00,MXN,,active,2024-08
6fbc308a9ed5,HS-100476,ACC-2475,cus_100475,T1,Grupo Alba-Toledo,grupo13.com.mx,Enterprise,Retail,Premium,Guanajuato,Jorge Ibarra,2024-06-11,73973.00,crm,high,73973.00,MXN,,active,2024-08
701a7145499e,HS-100462,ACC-2461,cus_100461,T1,Bahena-Dávila,bahenadávila360.com.mx,Mid-Market,Alimentos,Pro,Sonora,Jorge Ibarra,2024-04-10,15981.00,crm,high,15981.00,MXN,,active,2024-08
705ac77b56d1,HS-100106,ACC-2105,cus_100105,T1,Olmos y Lozano S.C.,olmos287.com.mx,SMB,Salud,Basico,Puebla,Ana Ruiz,2022-05-04,6883.00,crm,high,6883.00,MXN,2023-01-14,churned,2023-01
7098e946d95f,HS-100179,ACC-2178,cus_100178,T1,Laboratorios Leyva y Ojeda,laboratorios703.com.mx,Enterprise,Retail,Premium,CDMX,Marta Díaz,2022-11-13,87093.00,crm,high,87093.00,MXN,,active,2024-08
70ea0c23bdb2,HS-100038,ACC-2037,cus_100037,T1,Miramontes y Zambrano S.A. de C.V.,miramontes3.com.mx,SMB,Educación,Basico,Querétaro,Jorge Ibarra,2022-07-11,5198.00,crm,high,5198.00,MXN,,active,2024-08
714a72f5154c,HS-100552,ACC-2551,cus_100551,T1,Laboratorios Ramírez y Villalpando,laboratorios940.com.mx,Mid-Market,Alimentos,Pro,Nuevo León,Jorge Ibarra,2023-05-20,26123.00,crm,high,26123.00,MXN,,active,2024-08
723875008eb9,HS-100578,ACC-2577,cus_100577,T1,Villaseñor-Marrero e Hijos,villaseñorma744.com.mx,Enterprise,Salud,Premium,Yucatán,Diego Ortega,2023-02-04,72978.00,crm,high,72978.00,MXN,,active,2024-08
72c0afa9c950,HS-100411,ACC-2410,cus_100410,T1,"Núñez, Laureano y Casillas",núñez76.com.mx,SMB,Educación,Basico,Estado de México,Carla Nuñez,2023-07-13,5678.00,crm,high,5678.00,MXN,,active,2024-08
73791fb3cf09,HS-100557,ACC-2556,cus_100556,T1,"Ocampo, Osorio y Oquendo",ocampo764.com.mx,SMB,Manufactura,Basico,Querétaro,Marta Díaz,2023-05-06,5892.00,crm,high,5892.00,MXN,,active,2024-08
73a7137f9426,HS-100536,ACC-2535,cus_100535,T1,Guajardo y Chacón S.A.,guajardo161.com.mx,Enterprise,Educación,Premium,Estado de México,Luis Peña,2022-10-03,49698.00,crm,high,49698.00,MXN,,active,2024-08
742b497d49d8,HS-100193,ACC-2192,cus_100192,T1,Batista-de León S. R.L. de C.V.,batistade887.com.mx,Enterprise,Agroindustria,Premium,Guanajuato,Jorge Ibarra,2024-06-12,57593.00,crm,high,57593.00,MXN,,active,2024-08
755809755e6a,HS-100343,ACC-2342,cus_100342,T1,"Amaya, Cadena y Prieto",amaya829.com.mx,SMB,Alimentos,Basico,Sonora,Jorge Ibarra,2022-11-15,45417.50,crm,high,2455.00,USD,,active,2024-08
75e57a3efe0c,HS-100145,ACC-2144,cus_100144,T1,Paredes-Angulo,paredesangul458.com.mx,SMB,Tecnología,Basico,Chihuahua,Diego Ortega,2023-12-29,6412.00,crm,high,6412.00,MXN,,active,2024-08
762274061052,HS-100236,ACC-2235,cus_100235,T1,"Despacho Quiñones, Chacón y Rosado",despacho678.com.mx,Mid-Market,Manufactura,Pro,Nuevo León,Luis Peña,2023-08-26,13294.00,crm,high,13294.00,MXN,,active,2024-08
76352359fd43,HS-100121,ACC-2120,cus_100120,T1,Laboratorios Velásquez-Aponte,laboratorios102.com.mx,Mid-Market,Agroindustria,Pro,Jalisco,Fernanda Solís,2022-07-05,15808.00,crm,high,15808.00,MXN,,active,2024-08
766e960f8f0e,HS-100146,ACC-2145,cus_100145,T1,"Sotelo, Montemayor y Vásquez",sotelo467.com.mx,SMB,Educación,Basico,Puebla,Jorge Ibarra,2023-09-10,4636.00,crm,high,4636.00,MXN,,active,2024-08
7673a68d1cc4,HS-100011,ACC-2010,cus_100010,T1,"Aragón, Rodríguez y Carmona",aragón651.com.mx,SMB,Hospitalidad,Basico,Estado de México,Jorge Ibarra,2023-01-20,3401.00,crm,high,3401.00,MXN,,active,2024-08
76bafd451e9e,HS-100197,ACC-2196,cus_100196,T1,"Ayala, Valle y Fuentes",ayala338.com.mx,Mid-Market,Servicios Financieros,Pro,Estado de México,Fernanda Solís,2023-07-13,13005.00,crm,high,13005.00,MXN,,active,2024-08
7700c04b25c9,HS-100213,ACC-2212,cus_100212,T1,Industrias Abreu y Granado,industrias440.com.mx,Mid-Market,Hospitalidad,Pro,Jalisco,Marta Díaz,2022-10-04,22252.00,crm,high,22252.00,MXN,,active,2024-08
772649d900e7,HS-100186,ACC-2185,cus_100185,T1,Club Mejía-Carrera,club130.com.mx,Mid-Market,Manufactura,Pro,Yucatán,Ana Ruiz,2024-04-09,22794.00,crm,high,22794.00,MXN,,active,2024-08
774336269cfb,HS-100061,ACC-2060,cus_100060,T2,Grupo Valencia-Alva,grupo25.com.mx,SMB,Construcción,Basico,Jalisco,Diego Ortega,2023-03-12,7406.00,crm,high,7406.00,MXN,,active,2024-08
779b9041ca93,HS-100271,ACC-2270,cus_100270,T1,Laboratorios Tafoya y Sanches,laboratorios782.com.mx,Mid-Market,Alimentos,Pro,Guanajuato,Jorge Ibarra,2022-05-10,27806.00,crm,high,27806.00,MXN,,active,2024-08
77af4118522b,HS-100547,ACC-2546,cus_100546,T1,Godoy y Fierro y Asociados,godoy405.com.mx,SMB,Retail,Basico,Sonora,Carla Nuñez,2022-03-27,8995.00,crm,high,8995.00,MXN,,active,2024-08
77c327404c72,HS-100613,ACC-2612,cus_100612,T1,Proyectos Esquibel-Espinal,proyectos389.com.mx,Mid-Market,Hospitalidad,Pro,Yucatán,Jorge Ibarra,2022-08-28,20750.00,crm,high,20750.00,MXN,2023-03-09,churned,2023-03
780a87c8c2a0,HS-100191,ACC-2190,cus_100190,T1,"Proyectos Padrón, Saavedra y Solís",proyectos730.com.mx,SMB,Servicios Financieros,Basico,Chihuahua,Jorge Ibarra,2023-01-24,4663.00,crm,high,4663.00,MXN,,active,2024-08
785078eeba1d,HS-100320,ACC-2319,cus_100319,T1,Corporacin Aguirre y Jaime,corporacin491.com.mx,SMB,Agroindustria,Basico,Querétaro,Carla Nuñez,2023-12-12,3752.00,crm,high,3752.00,MXN,,active,2024-08
789c81ac0120,HS-100356,ACC-2355,cus_100355,T1,Jáquez S.A.,jáquez613.com.mx,Mid-Market,Hospitalidad,Pro,Chihuahua,Luis Peña,2023-02-24,19507.00,crm,high,19507.00,MXN,,active,2024-08
78d1aed426c1,HS-100211,ACC-2210,cus_100210,T1,Zambrano-Navarrete,zambranonava390.com.mx,SMB,Tecnología,Basico,Guanajuato,Fernanda Solís,2023-07-03,117697.00,crm,high,6362.00,USD,,active,2024-08
78dd22e22aac,HS-100528,ACC-2527,cus_100527,T1,"Club Segovia, Santana y Vela",club356.com.mx,SMB,Construcción,Basico,Guanajuato,Ana Ruiz,2023-07-27,4617.00,crm,high,4617.00,MXN,,active,2024-08
78e777fdb583,HS-100546,ACC-2545,cus_100545,T1,"Tejada, Cortez y León",tejada989.com.mx,SMB,Educación,Basico,Querétaro,Jorge Ibarra,2023-02-19,6386.00,crm,high,6386.00,MXN,,active,2024-08
78fc9da31292,HS-100323,ACC-2322,cus_100322,T1,Olivares S.C.,olivares988.com.mx,Mid-Market,Manufactura,Pro,Yucatán,Jorge Ibarra,2022-12-31,14175.00,crm,high,14175.00,MXN,,active,2024-08
790c661f3ba2,HS-100258,ACC-2257,cus_100257,T1,Laboratorios Montaño y Carvajal,laboratorios180.com.mx,Mid-Market,Automotriz,Pro,Nuevo León,Luis Peña,2024-01-23,448144.00,crm,high,24224.00,USD,,active,2024-08
793be83a3632,HS-100005,ACC-2004,cus_100004,T1,Club Jasso y Puente,club433.com.mx,SMB,Agroindustria,Basico,Jalisco,Ana Ruiz,2022-09-11,4787.00,crm,high,4787.00,MXN,2023-10-20,churned,2023-10
794d03d90ea6,HS-100087,ACC-2086,cus_100086,T2,Rosas-Varela,rosasvarela500.com.mx,Mid-Market,Construcción,Pro,Guanajuato,Jorge Ibarra,2022-08-08,17943.00,crm,high,17943.00,MXN,,active,2024-08
7964d8b4df3d,HS-100549,ACC-2548,cus_100548,T1,Varela-Gallegos,varelagalleg130.com.mx,SMB,Construcción,Basico,Puebla,Jorge Ibarra,2023-09-25,2349.00,crm,high,2349.00,MXN,,active,2024-08
79adf7e6a753,HS-100395,ACC-2394,cus_100394,T1,Laboratorios Olivares-Castro,laboratorios158.com.mx,SMB,Logística,Basico,Jalisco,Marta Díaz,2023-01-01,5112.00,crm,high,5112.00,MXN,,active,2024-08
79b0014ab30f,HS-100486,ACC-2485,cus_100485,T1,Club Nieto-Gaona,club336.com.mx,Enterprise,Logística,Premium,Sonora,Marta Díaz,2023-12-16,57933.00,crm,high,57933.00,MXN,2024-04-05,churned,2024-04
79cd2764ab4f,HS-100455,ACC-2454,cus_100454,T1,Proyectos Frías-Sánchez,proyectos896.com.mx,SMB,Tecnología,Basico,Guanajuato,Ana Ruiz,2022-06-14,4244.00,crm,high,4244.00,MXN,,active,2024-08
79d3b0680edc,HS-100059,ACC-2058,cus_100058,T1,Despacho Escobar-Soto,despacho822.com.mx,SMB,Educación,Basico,CDMX,Jorge Ibarra,2022-06-30,7487.00,crm,high,7487.00,MXN,2022-12-17,churned,2022-12
79dd57fbb9d2,HS-100104,ACC-2103,cus_100103,T1,"Club Villalobos, Rentería y Quintana",club769.com.mx,SMB,Construcción,Basico,CDMX,Marta Díaz,2022-11-24,5806.00,crm,high,5806.00,MXN,,active,2024-08
7a2060655ae1,HS-100367,ACC-2366,cus_100366,T1,"Maestas, de la Garza y Aragón",maestas619.com.mx,Enterprise,Agroindustria,Premium,Guanajuato,Carla Nuñez,2022-11-30,53993.00,crm,high,53993.00,MXN,,active,2024-08
7a37e35fc015,HS-100404,ACC-2403,cus_100403,T2,"Márquez, Adame y Cepeda",márquez390.com.mx,Mid-Market,Hospitalidad,Pro,Sonora,Diego Ortega,2022-04-26,19798.00,crm,high,19798.00,MXN,,active,2024-08
7a3a0e83d9f6,HS-100504,ACC-2503,cus_100503,T1,Baeza S.A. de C.V.,baeza601.com.mx,Mid-Market,Hospitalidad,Pro,Yucatán,Luis Peña,2022-09-10,11457.00,crm,high,11457.00,MXN,,active,2024-08
7a5802bb88f1,HS-100133,ACC-2132,cus_100132,T1,"Serrato, Acosta y Granados",serrato422.com.mx,SMB,Salud,Basico,Chihuahua,Jorge Ibarra,2023-07-11,7682.00,crm,high,7682.00,MXN,,active,2024-08
7b530221112a,HS-100304,ACC-2303,cus_100303,T2,Guzmán-Salcido,guzmánsalcid47.com.mx,Mid-Market,Manufactura,Pro,Chihuahua,Jorge Ibarra,2023-03-28,13490.00,crm,high,13490.00,MXN,,active,2024-08
7c22a127f33f,HS-100176,ACC-2175,cus_100175,T1,"Grupo Patiño, Huerta y Tafoya",grupo465.com.mx,SMB,Educación,Basico,Nuevo León,Fernanda Solís,2022-02-23,5039.00,crm,high,5039.00,MXN,,active,2024-08
7c49bd17517b,HS-100021,ACC-2020,cus_100020,T1,Rivera y Frías y Asociados,rivera781.com.mx,Mid-Market,Servicios Financieros,Pro,Querétaro,Fernanda Solís,2024-05-16,25635.00,imputed_from_deal,medium,,MXN,,active,2024-08
7c71e1e60120,HS-100594,ACC-2593,cus_100593,T1,Grupo Urías-Romero,grupo169.com.mx,SMB,Construcción,Basico,Nuevo León,Fernanda Solís,2022-05-23,8651.00,crm,high,8651.00,MXN,,active,2024-08
7c99b8a3ebf7,HS-100392,ACC-2391,cus_100391,T1,"Corporacin Merino, Orosco y Jaimes",corporacin993.com.mx,SMB,Educación,Basico,Yucatán,Diego Ortega,2024-04-15,8336.00,crm,high,8336.00,MXN,,active,2024-08
7c9b0514c9d6,HS-100132,ACC-2131,cus_100131,T1,Lebrón-Alonso S.A.,lebrónalonso482.com.mx,SMB,Retail,Basico,Nuevo León,Ana Ruiz,2024-01-20,4850.00,crm,high,4850.00,MXN,,active,2024-08
7cd86d7f8789,HS-100574,ACC-2573,cus_100573,T1,Vera-Maya A.C.,veramaya284.com.mx,Mid-Market,Salud,Pro,Querétaro,Fernanda Solís,2022-06-27,19654.00,crm,high,19654.00,MXN,,active,2024-08
7cf052e41458,HS-100227,ACC-2226,cus_100226,T1,"Berríos, Carranza y Nazario",berríos725.com.mx,Enterprise,Construcción,Premium,Guanajuato,Luis Peña,2024-06-05,62345.00,crm,high,62345.00,MXN,,active,2024-08
7d5032d842ab,HS-100201,ACC-2200,cus_100200,T1,Grupo Arellano-Luna,grupo629.com.mx,Mid-Market,Hospitalidad,Pro,Querétaro,Fernanda Solís,2023-06-11,27243.00,crm,high,27243.00,MXN,,active,2024-08
7d7c2ceb2e92,HS-100229,ACC-2228,cus_100228,T1,"Industrias Ríos, Saucedo y Salcido",industrias809.com.mx,Enterprise,Manufactura,Premium,Estado de México,Carla Nuñez,2024-05-17,387828.00,imputed_from_deal,medium,,MXN,,active,2024-08
7df9e48b2cc4,HS-100353,ACC-2352,cus_100352,T1,"Proyectos Saldivar, Tejeda y de la Torre",proyectos69.com.mx,Mid-Market,Construcción,Pro,CDMX,Fernanda Solís,2024-05-12,186850.00,crm,high,10100.00,USD,,active,2024-08
7e3cff38400b,HS-100583,ACC-2582,cus_100582,T1,Industrias Mares y López,industrias55.com.mx,SMB,Alimentos,Basico,Jalisco,Carla Nuñez,2024-02-02,7196.00,crm,high,7196.00,MXN,,active,2024-08
7ecb5a47e4a1,HS-100540,ACC-2539,cus_100539,T2,Hernádez y Córdova S. R.L. de C.V.,hernádez205.com.mx,SMB,Alimentos,Basico,Yucatán,Ana Ruiz,2023-09-20,2794.00,crm,high,2794.00,MXN,2024-02-01,churned,2024-02
7ed9ffed0ce9,HS-100020,ACC-2019,cus_100019,T1,"Espinosa, Valdez y Tamez",espinosa349.com.mx,SMB,Automotriz,Basico,Querétaro,Fernanda Solís,2022-02-15,2913.00,crm,high,2913.00,MXN,2022-04-19,churned,2022-04
7efaa9165fad,HS-100265,ACC-2264,cus_100264,T1,Ferrer-Vallejo,ferrervallej301.com.mx,Mid-Market,Servicios Financieros,Pro,Querétaro,Marta Díaz,2023-11-07,12361.00,crm,high,12361.00,MXN,,active,2024-08
7efd4b9f1c59,HS-100310,ACC-2309,cus_100309,T1,"Carreón, Alonso y Castellanos",carreón175.com.mx,SMB,Alimentos,Basico,CDMX,Luis Peña,2022-08-23,6294.00,crm,high,6294.00,MXN,,active,2024-08
7fb38f9e61ff,HS-100562,ACC-2561,cus_100561,T1,"Mejía, Paredes y Vargas",mejía68.com.mx,SMB,Tecnología,Basico,Puebla,Luis Peña,2023-08-13,4548.00,crm,high,4548.00,MXN,2023-10-26,churned,2023-10
800f2eb56933,HS-100030,ACC-2029,cus_100029,T1,García S. R.L. de C.V.,garcía527.com.mx,SMB,Retail,Basico,Nuevo León,Carla Nuñez,2024-02-08,3949.00,imputed_from_deal,medium,,MXN,,active,2024-08
8018f473b454,HS-100512,ACC-2511,cus_100511,T1,Despacho Olivárez y Toro,despacho277.com.mx,SMB,Educación,Basico,Querétaro,Ana Ruiz,2022-02-11,3473.00,crm,high,3473.00,MXN,,active,2024-08
80297dea2bcb,HS-100260,ACC-2259,cus_100259,T1,"Despacho de la Torre, Pichardo y Robledo",despacho324.com.mx,SMB,Manufactura,Basico,Yucatán,Carla Nuñez,2023-08-01,4540.00,crm,high,4540.00,MXN,,active,2024-08
809d0342d4ed,HS-100641,ACC-2640,cus_100640,T1,Rolón S.A. de C.V.,rolón110.com.mx,SMB,Servicios Financieros,Basico,Querétaro,Luis Peña,2023-05-25,40829.50,crm,high,2207.00,USD,2023-08-21,churned,2023-08
811e0b829afa,HS-100166,ACC-2165,cus_100165,T1,Soto-Canales,sotocanales750.com.mx,Mid-Market,Salud,Pro,Estado de México,Fernanda Solís,2024-03-31,11953.00,crm,high,11953.00,MXN,,active,2024-08
81215df16b9d,HS-100527,ACC-2526,cus_100526,T1,"Grupo Lira, Maya y Vera",grupo655.com.mx,SMB,Construcción,Basico,Jalisco,Marta Díaz,2022-09-14,6632.00,crm,high,6632.00,MXN,,active,2024-08
82912c9a4458,HS-100368,ACC-2367,cus_100367,T1,Proyectos Soliz y Trejo,proyectos390.com.mx,Enterprise,Logística,Premium,Guanajuato,Marta Díaz,2024-06-22,70514.00,crm,high,70514.00,MXN,,active,2024-08
